taxpayer_id,C++,Go,Python
H006078-YD9Q1G,7593888,10236659,10236659
H006079-9G4837,6669244,5469350,5469350
H006080-77NFJK,519328,130471,130471
H006081-9GBSYB,29385,25777,25777
H006082-ZP9Y5X,-161319,-339248,-339248
H006083-YOK005,31,31,31
H006084-OVP4G6,155484,1305652,1305652
H006085-CZ7QO0,122639,122797,122797
H006086-GGD95M,5792003,5814767,5814767
H006087-DHIL4D,0,0,0
H006088-FZNCMW,2362472,2737830,2737830
H006089-MO4VWV,2767853,3495421,3495421
H006090-U2D7VH,660083,1047073,1047073
H006091-46KUVD,3195355,3387465,3387465
H006092-47JL84,0,0,0
H006093-K2238H,-236191,-182495,-182495
H006094-XUVCQ7,-673570,-664185,-664185
H006095-PSM1ZF,0,0,0
H006096-L4K107,2450541,3242228,3242228
H006097-I7PLLH,0,0,0
H006098-LF202L,-79377,-198246,-198246
H006099-JTJ1RN,487563,245973,245973
H006100-3FADUI,-168123,-702015,-702015
H006101-IWAU9L,0,0,0
H006102-AQIS2Z,38904,790233,790233
H006103-57S1QI,4001310,2782571,2782571
H006104-E30RCD,4001,4001,4001
H006105-FIWVXZ,-81369,-69362,-69362
H006106-156A0E,5020,5020,5020
H006107-JOU262,4007,4007,4007
H006108-Z3JV18,0,0,0
H006109-G2Y0Q4,4003,4003,4003
H006110-0XIPTR,2005607,1257249,1257249
H006111-9QUS6W,8777571,9873948,9873948
H006112-BNZN4B,-899490,-1028503,-1028503
H006113-POJW62,19216,19216,19216
H006114-TC5FLU,3083784,4077294,4077294
H006115-1CTGFH,7994,7994,7994
H006116-9JN5NQ,3400422,3667543,3667543
H006117-YUBY8A,4785896,6000351,6000351
H006118-QZHMS2,0,0,0
H006119-JNKCD8,2452198,2441640,2441640
H006120-RZYQH9,0,0,0
H006121-GFCGDO,17078,17078,17078
H006122-6OHSUK,3388498,3356184,3356184
H006123-O5EK64,689261,608806,608806
H006124-MJ4SCL,-359425,-1599977,-1599977
H006125-OYAIK9,3360985,3078757,3078757
H006126-6Q224O,4414391,4564459,4564459
H006127-QNDJXU,6360,6360,6360
H006128-EEJFGM,-81461,-81461,-81461
H006129-FO8N9G,0,0,0
H006130-RE4DN7,7991,7991,7991
H006131-B2EM1L,0,0,0
H006132-EK2S16,3859944,4833722,4833722
H006133-1J5V9O,0,0,0
H006134-GP34P5,-529757,-1859205,-1859205
H006135-J9PN9W,3525111,2245604,2245604
H006136-N8X4PA,460213,473596,473596
H006137-OK54DC,9128,9128,9128
H006138-QL5L7K,-355080,-337450,-337450
H006139-YPOZ50,13219129,13224474,13224474
H006140-EH08AH,712852,980390,930432
H006141-WKRT1M,9053246,9946065,9946065
H006142-OBQA0P,3964960,4313589,4313589
H006143-QWJM11,-892821,-921321,-921321
H006144-MBJOSV,30245,59597,59597
H006145-A278TE,1908,1908,1908
H006146-N621ED,2323160,12391,12391
H006147-DRKUPJ,-130446,-487655,-487655
H006148-7STSOX,713305,-37261,-37261
H006149-6K057O,-144492,-144497,-144497
H006150-O3462K,7809262,6848189,6848189
H006151-R2I2PV,4010920,3198028,3198028
H006152-66L7Q4,6205126,6690707,6690707
H006153-0B2J5H,0,0,0
H006154-2BA7BZ,-184994,-178046,-178046
H006155-5M90TR,6081524,7026260,7026260
H006156-B0T5Y0,11933165,11844783,11844783
H006157-CP71U8,-150968,-142217,-142217
H006158-3V6LQW,2177266,3510174,3510174
H006159-51A9AZ,-193296,-633361,-633361
H006160-LMQH4P,12004,12004,12004
H006161-4VM496,-16409,415571,415571
H006162-MNEZ24,15032,15032,15032
H006163-ATMB4I,-103598,-374989,-374989
H006164-HWP55Q,368103,2406232,2406232
H006165-NECSMP,9746,9746,9746
H006166-ANAMEM,17047563,16470388,16470388
H006167-8Z2BZ9,6131022,5969960,5969960
H006168-BSCAAL,2475553,1401174,1401174
H006169-RG6F88,2354211,1570361,1570361
H006170-UY2XP8,5798664,6124591,6124591
H006171-Z051IA,4668721,4779247,4779247
H006172-JUN7LZ,0,0,0
H006173-8GGEY8,3085,3085,3085
H006174-FD15G9,-692063,-657845,-657845
H006175-GJ84PY,3996111,3246492,3246492
H006176-LEKGNH,1131262,1131195,1131195
H006177-M3YQ9K,1175777,3726053,3726053
H006178-UPPJPM,163018,2051555,2051555
H006179-LG9W36,-38011,428128,428128
H006180-T7L0EK,616439,2430051,2430051
H006181-WOFN10,544770,-13397,-13397
H006182-F6Z3NH,726,726,726
H006183-FG15QT,1843233,1492231,1492231
H006184-IFVM4G,475872,22712,22712
H006185-FNYBYR,1315786,1317915,1317915
H006186-891HU5,0,0,0
H006187-AK16AE,6622206,6581225,6581225
H006188-B6KSL9,1311211,2022353,2022353
H006189-S2EAV1,1006429,1012169,1012169
H006190-Z1976D,5407,5407,5407
H006191-3QUBKA,-108703,-947445,-947445
H006192-P7LEWY,9553,9553,9553
H006193-ER58TZ,3523,3523,3523
H006194-QM86AW,3970202,4618502,4618502
H006195-D2CZ2F,1016,411835,411835
H006196-5U1BEI,1057803,1076261,1076261
H006197-T5UQS5,9509,9509,9509
H006198-L4PMVW,74690,74690,74690
H006199-W9CWNJ,3586833,3583708,3583708
H006200-F8LTFP,11987,1011709,1011709
H006201-5OHJ82,0,0,0
H006202-K7P8WW,-101308,-347072,-347072
H006203-IKX561,-417334,-477515,-477515
H006204-CLBPDL,3659444,2028508,2028508
H006205-PYP617,922445,1004280,1004280
H006206-2YE2WY,-151362,2261964,2261964
H006207-12B3JQ,4679,4679,4679
H006208-21J40Q,3049,3049,3049
H006209-LN7X7G,845138,931801,931801
H006210-0QFOKQ,0,0,0
H006211-HVSJZB,5723,5723,5723
H006212-BEGHR0,-130430,-984327,-984327
H006213-HAHCIM,5433557,5461468,5461468
H006214-LKG1XU,3881063,4708944,4708944
H006215-SWYR3E,6852818,6697360,6697360
H006216-EBDTU9,5552111,5550751,5550751
H006217-OWJ9JZ,4813,4813,4813
H006218-302NQO,-258239,-256920,-256920
H006219-NKR7J9,0,208780,208780
H006220-RSWCS3,0,0,0
H006221-O7OWI0,-298085,-1147872,-1147872
H006222-NHZSHI,2347578,2655813,2655813
H006223-DNED3R,0,0,0
H006224-TTL7P4,3821916,3658934,3658934
H006225-9WCWSC,-208598,-392133,-392133
H006226-M7EGAJ,1960860,1966291,1966291
H006227-6JBE2Y,1852228,1871889,1871889
H006228-847A4D,10252,10252,10252
H006229-720O9R,0,0,0
H006230-P197IS,5425712,5945911,5945911
H006231-XQ3JEW,-143218,-446749,-446749
H006232-AWASIX,0,0,0
H006233-6TU4TK,2869385,2867415,2867415
H006234-G3Y92I,915026,1168578,1168578
H006235-K7OL93,0,0,0
H006236-8M5PMM,-85977,-47413,-47413
H006237-TP6209,-162976,-566450,-566450
H006238-KBCR1R,2080229,925502,925502
H006239-EUW2DF,-18639,378354,378354
H006240-M10Q5E,6095652,6842403,6842403
H006241-SVDM7Z,317869,0,0
H006242-4D12G0,1123742,253706,253706
H006243-HHBFFI,208853,2160068,2160068
H006244-JUPK05,-505076,-1929183,-1929183
H006245-2ZJ7PF,35279,35279,35279
H006246-6TL8IJ,12013,12013,12013
H006247-G9E5UH,2788546,1965170,1965170
H006248-RHBH8P,9473931,9040193,9040193
H006249-KL2AL6,-902365,-1039249,-1039249
H006250-004IXY,-67272,-67976,-67976
H006251-0T3CIN,1903904,963504,963504
H006252-H69IX8,1456061,1456179,1456179
H006253-14U2VC,-16323,-293130,-293130
H006254-0CHWM1,928108,750362,750362
H006255-W6TKXV,3970301,5075262,5075262
H006256-HE4ZC5,134280,134280,134280
H006257-G9RCAT,310253,337265,337265
H006258-P3CA3W,4019,4019,4019
H006259-VE7ZT2,-234749,-113457,-113457
H006260-GD8ZFT,-332443,-1173669,-1173669
H006261-ODBCIF,3556,1054715,1054715
H006262-3JFRVF,0,0,0
H006263-Q4UC6P,6881396,6855104,6855104
H006264-DGYRY6,4157772,2792576,2792576
H006265-RI4BGD,1649844,1077412,1077412
H006266-BV035J,0,0,0
H006267-25MPE4,847257,398290,398290
H006268-A18LZY,1307721,1905062,1905062
H006269-RE05NU,1448118,1752597,1752597
H006270-6407R2,3897278,3935967,3935967
H006271-SJX9ME,8304958,10254387,10254387
H006272-I9OTIW,-692551,-563271,-563271
H006273-9ZU4KS,2303709,-228094,-228094
H006274-O7RJOI,5831048,5603023,5603023
H006275-A19PT5,0,0,0
H006276-A4C2J8,3993,3993,3993
H006277-GHDFKR,77,77,77
H006278-2N84SA,-52577,510733,510733
H006279-ECHRKA,584034,1421196,1421196
H006280-Y77BDV,979427,974628,974628
H006281-M4H8RD,0,0,0
H006282-VJC2IL,3482,984125,984125
H006283-QJA6TA,2958624,2970504,2970504
H006284-HTDMQH,0,0,0
H006285-UXE8P9,7995,7995,7995
H006286-O0HS2O,-331249,-1423655,-1423655
H006287-H2G5PZ,650637,713685,713685
H006288-MMZE0F,3035217,3824849,3824849
H006289-HK3QK7,509072,606780,606780
H006290-CQKU7T,2884703,2712160,2712160
H006291-H37ICX,8782302,8692773,8692773
H006292-6K2996,3778305,3873427,3873427
H006293-0NXLE8,0,0,0
H006294-H6BD4H,-6556,199593,199593
H006295-IOFR0S,5065,5065,5065
H006296-GQY2RZ,1529516,1385783,1385783
H006297-15NQDL,1172067,1151579,1151579
H006298-F3Z2NK,1099576,1099576,1099576
H006299-8TTUJ5,-294276,-1030152,-1030152
H006300-8JNZBP,767470,3237562,3237562
H006301-CWKDZA,173012,334788,334788
H006302-FVCUDT,-87641,-337987,-337987
H006303-W6B5E0,13121,13121,13121
H006304-BDE34M,1102,1102,1102
H006305-WQ6G28,2633021,3812395,3812395
H006306-4PS5YH,0,0,0
H006307-NID8CQ,0,0,0
H006308-0RW3N0,458291,473377,473377
H006309-5YJLTX,2046931,976965,976965
H006310-2WV9LF,-10759,4135728,4135728
H006311-ZI7Y60,6716,1759116,1759116
H006312-FWIC1A,0,0,0
H006313-T16U0N,9262,9262,9262
H006314-I6UIG2,2508213,4293155,4293155
H006315-4RSPEP,-32494,-38497,-38497
H006316-DNILTH,11634819,11626911,11632594
H006317-RJYYEX,620960,819617,819617
H006318-7GOY04,1260280,0,0
H006319-1BQM60,2491006,5910842,5910842
H006320-GTAK65,26395,950129,950129
H006321-YEKGSW,987635,1246511,1246511
H006322-NIG7SH,0,0,0
H006323-HYUKVZ,1430218,2500255,2500255
H006324-ZXOYD9,2531998,2496964,2496964
H006325-1Y2XTN,-159282,-762788,-762788
H006326-Z0TO5A,0,0,0
H006327-W4YOAY,-12032,-12032,-12032
H006328-AWPY1K,70034,1442870,1442870
H006329-6D8EAM,158679,855,855
H006330-IQ7U7S,-158028,-58552,-58552
H006331-9AYRBJ,1448776,1229950,1229950
H006332-0GYWEO,5204696,5325098,5325098
H006333-MSVYYB,2477692,2233817,2233817
H006334-9F1O1P,3989,3989,3989
H006335-XKI6IN,7846133,6850442,6850442
H006336-5IOIHW,0,0,0
H006337-TK9AP6,-7244,-53795,-53795
H006338-4FDVH1,635165,759421,759421
H006339-NKH04O,2554835,3366651,3366651
H006340-FD40V1,8393830,8391649,8391649
H006341-47TVA9,8057705,9298191,9298191
H006342-NZJX34,-103447,-65839,-65839
H006343-MNOIQ6,5110,413247,413247
H006344-RBA7V5,3302789,3725683,3725683
H006345-D39KF4,-83818,-99019,-99019
H006346-L3X9Q6,604500,781157,781157
H006347-HXFUY6,0,0,0
H006348-VB41SZ,0,0,0
H006349-QBPOW8,99827,99827,99827
H006350-K9CP61,4305556,5135828,5135828
H006351-AFY7OV,-242918,-250876,-250876
H006352-Q6K4WW,585186,494729,494729
H006353-E68NVN,62932,89387,89387
H006354-MGB9B0,4000,4000,4000
H006355-RAD4B5,3748855,4196827,4196827
H006356-UNM8BW,-391892,-1384019,-1384019
H006357-EJF90Y,1101717,1175510,1175510
H006358-LNAOMP,0,0,0
H006359-2RREU0,5246062,5872212,5872212
H006360-ZOHQ7R,1974,1974,1974
H006361-FAKP05,7254,7254,7254
H006362-MNMT3U,9908,261847,261847
H006363-RKP5JF,-339533,-340170,-340308
H006364-LOBJ3B,2117733,3775630,3775630
H006365-LPOT5O,6076219,6232770,6232770
H006366-78DO6R,568016,873642,873642
H006367-8ICF62,38843,38843,38843
H006368-DHE8PH,823960,810319,810319
H006369-061YX0,-303290,-1161347,-1161347
H006370-GXH1A1,33599,33599,33599
H006371-152HT0,5497336,2386978,2386978
H006372-KVYG2W,2299579,817590,817590
H006373-WU72L7,628917,682348,682348
H006374-HP347M,0,0,0
H006375-BV7426,570163,572845,572845
H006376-KT2JB6,9577664,11516484,11516484
H006377-B03UZ7,483158,793232,793232
H006378-IKS6J5,-286974,-215336,-215336
H006379-4HILCA,0,0,0
H006380-9T7CZD,2701699,3182832,3182832
H006381-OH0JH3,-544216,-1830784,-1830784
H006382-OLWEV4,319995,3482,3482
H006383-FN88E6,718890,718890,718890
H006384-3EB7M5,3999,3999,3999
H006385-1O7AOV,2621956,2856902,2856902
H006386-WZAGNG,2622329,2429301,2429301
H006387-6NW65K,3757607,3744865,3744865
H006388-10UW7H,100387,99619,99619
H006389-UA9RVW,4721295,4576290,4576290
H006390-EX7YJG,1515891,1784368,1784368
H006391-OS7U2F,0,0,0
H006392-CT4EGE,-2912,-32218,-32218
H006393-BMFF1B,5999472,6163353,6163353
H006394-4XDVJL,90,90,90
H006395-JWXC47,2055455,2075131,2075131
H006396-WF21X4,-63988,-63988,-63988
H006397-BHO23D,968906,967227,967227
H006398-M0Z4I9,2131352,6098132,6098132
H006399-6PZEY0,5135851,5012943,5012943
H006400-U7K1JM,27879,27879,27879
H006401-J8N7Q9,498226,498226,498226
H006402-3HGAQJ,6288375,5367066,5367066
H006403-1ANZ0K,5622460,4719303,4719303
H006404-TJUSZU,10291023,10900320,10900320
H006405-P019GV,4567,4567,4567
H006406-DE95KQ,-57902,59597,59597
H006407-BOA35D,1206100,1191861,1191861
H006408-FB41YB,530775,878066,878066
H006409-UZWYCF,2114466,19399,19399
H006410-G705QV,902684,10997,10997
H006411-4Q0R4B,375138,757241,757241
H006412-PR4BD9,-1099001,-3420795,-3420795
H006413-I6D6EO,327230,287295,287295
H006414-I4023E,3999,3999,3999
H006415-UVCMKC,-521177,-1862340,-1862340
H006416-4Q3P4I,-259744,-78416,-78416
H006417-EYJ8EL,3151536,2806432,2806432
H006418-NCEDH1,-534924,-629851,-629851
H006419-LJE5ZL,8214530,9341139,9341139
H006420-K1MFUR,-73719,-104714,-104714
H006421-TL5C5U,-140654,-499823,-499823
H006422-IYRRIM,-177940,-201983,-201983
H006423-3E5DXJ,-29594,-4871,-4871
H006424-XQHQP3,1634043,2273576,2273576
H006425-A1ZA4Y,2673898,851424,851424
H006426-LEADSP,80960,80960,80960
H006427-DLRSVI,-268407,-771957,-771957
H006428-ZSUQDA,-66771,-92318,-92318
H006429-IHO22N,11990,11990,11990
H006430-EN5QY3,-238627,-803149,-803149
H006431-FOKM09,1936757,4406838,4406838
H006432-3CZOW3,0,0,0
H006433-IU08BN,1160253,1407050,1407050
H006434-7GI8S2,7238,7238,7238
H006435-NMUYBI,2614061,2348520,2348520
H006436-R2X4YB,2988,2988,2988
H006437-KO0YYW,2494679,4456389,4456389
H006438-F134A3,6049160,6468571,6468571
H006439-ZTVTI5,0,0,0
H006440-ZVXXIY,0,0,0
H006441-1NSEN4,-340152,-525241,-525241
H006442-RN6ZGJ,2384,2384,2384
H006443-29IJ9W,0,0,0
H006444-ZO9EZE,1737,3172044,3172044
H006445-X9L7FK,15550,15550,15550
H006446-LKBDQP,1192064,1481132,1481132
H006447-RM4I43,0,0,0
H006448-XFE6FF,-6319,1869399,1869399
H006449-11HYOF,2426,2426,2426
H006450-04F7YT,46665,46665,46665
H006451-4ZEGCM,2038567,2490671,2331523
H006452-PCH1G8,0,0,0
H006453-DXTMV9,46747,46747,46747
H006454-3SBCYT,-712113,-2656133,-2656133
H006455-O77N1B,0,0,0
H006456-UVO4GM,0,0,0
H006457-7M06PI,-172535,-160021,-160021
H006458-PYRKRG,11217,11217,11217
H006459-1G4BK1,-389921,-361695,-361695
H006460-MJM37O,-125952,-122418,-122418
H006461-XZAWIR,0,0,0
H006462-Q4IWT7,9562,9562,9562
H006463-FTXN4Y,10180314,10369471,10369471
H006464-QS0N76,0,587304,587304
H006465-ISHFDH,5967367,2102947,2102947
H006466-JU2LFW,0,0,0
H006467-EGS523,0,0,0
H006468-M47F9P,4376143,3664003,3664003
H006469-Q12JJP,798650,364310,364310
H006470-B8SL3F,0,0,0
H006471-AQ9Y92,158723,160890,160890
H006472-FJYSAE,39349,-122151,-122151
H006473-GW1JLL,3999754,3943373,3943373
H006474-Q3SHAM,515063,518100,518100
H006475-9XGUXW,1800041,2380853,2380853
H006476-SAUXZF,1228725,-113849,-113849
H006477-CQRRGC,0,0,0
H006478-GF92DD,-29595,-508438,-508438
H006479-579B1L,-87631,-132726,-132726
H006480-2FF1OR,966245,403306,403306
H006481-D5JDBV,321401,1950489,1950489
H006482-RUY4TR,3989,3989,3989
H006483-MVYEC6,753113,-349626,-349626
H006484-9MT1CJ,3517204,4750311,4750311
H006485-SN7O6N,2601683,1943131,1943131
H006486-CQSSG1,0,0,0
H006487-SUCXH3,0,0,0
H006488-9PZVUJ,5564177,6078292,6078292
H006489-NNC60S,3454443,3135598,3135598
H006490-HNNOS8,439620,342944,342944
H006491-3AX5XS,0,0,0
H006492-VAGSZF,0,0,0
H006493-KLP5IX,2214748,2213911,2213911
H006494-UIUJP5,8562,8562,8562
H006495-0VXVZI,0,0,0
H006496-DXEX5G,82437,-20295,-20295
H006497-SAOXP0,349803,287209,287209
H006498-UWQ5GX,-165282,-851564,-851564
H006499-DI4HNN,56304,56304,56304
H006500-4WANG5,3991,3991,3991
H006501-LWB9VZ,8246041,9138221,9138221
H006502-438LKY,834957,927654,927654
H006503-DCIRZV,0,0,0
H006504-7FLLM6,0,0,0
H006505-CJCJFK,4661043,5602614,5602614
H006506-7KKGP7,2707249,2707369,2707369
H006507-VGN8M9,5325753,5319922,5319922
H006508-7PXS8B,-100265,-990569,-990569
H006509-BSGQTD,4016,4016,4016
H006510-HRG45T,0,0,0
H006511-IWG4QE,1684979,1244112,1244112
H006512-X3KGYZ,1055930,1147275,1147275
H006513-5HVQ37,617239,1210145,1210145
H006514-NR38X4,-247561,-800430,-800430
H006515-U4DJXK,755353,790355,790355
H006516-PDGPWY,-40316,-442970,-442970
H006517-EWMBTW,0,0,0
H006518-JD5K54,18083,18083,18083
H006519-VRIVEV,9579281,9451924,9451924
H006520-DHAQA4,2588059,2933228,2933228
H006521-RQ8J60,0,0,0
H006522-VTSUW1,3346796,2907693,2907693
H006523-MI7YUE,1249376,15171,15171
H006524-AV2CLO,-166565,-597714,-597714
H006525-U3UT4B,1774940,1732704,1732704
H006526-D98W3B,1157865,3057556,3057556
H006527-J4050D,-33883,-33914,-33914
H006528-00P4LQ,4090167,4085242,4085242
H006529-0595CP,2443227,2574569,2574569
H006530-Q4OB94,311578,311578,311578
H006531-EZXEYS,7337376,8381564,8381564
H006532-9ALGYA,-4398,-4398,-4398
H006533-DLY6I6,1708543,1589552,1589552
H006534-1XY2LI,3239181,1258112,1258112
H006535-9FXYWU,4151431,4153078,4153078
H006536-QSYZ0O,611350,1558368,1558368
H006537-E0WCE8,4587420,3267202,3267202
H006538-8KGKXT,4576264,4537064,4537064
H006539-SPGHEA,8686489,10750258,10750258
H006540-SVAI76,8885334,9921293,9921293
H006541-EL2CQJ,-135450,-235711,-235711
H006542-J7I5N3,2625254,2563773,2563773
H006543-24RK1M,6555417,6578358,6578358
H006544-MUV235,11812871,10483794,10483794
H006545-QCTTO0,1109,1109,1109
H006546-PH1WRP,95224,893533,893533
H006547-U0H8BM,5700117,5510353,5510353
H006548-YPOPNS,-337772,-1374417,-1374417
H006549-6YJQXW,9626,9626,9626
H006550-9MIOUH,-117611,-680225,-680225
H006551-08Y7R3,0,0,0
H006552-WRK0HS,-125543,-164889,-164889
H006553-ABA6ZB,87404,7998,7998
H006554-DJPVF2,4016,4016,4016
H006555-XQU993,12003,12003,12003
H006556-XHT3ON,6385398,5340058,5340058
H006557-07QT0O,12015,12015,12015
H006558-BDMAYG,2157168,1339348,1339348
H006559-LI45F6,3303,3303,3303
H006560-KF3KKN,3164724,3827171,3827171
H006561-E9YCG4,9889091,10775879,10775879
H006562-M6LT3N,12002,12002,12002
H006563-QTA4QJ,3695377,3333544,3333544
H006564-PTZ72X,0,0,0
H006565-XG6JGM,3059236,3662209,3662209
H006566-OM73YV,7692856,7681422,7681422
H006567-5LOK4E,-23553,-186454,-186454
H006568-D2CYAX,257,257,257
H006569-M1XYD6,1159442,1715876,1715876
H006570-IRYP8K,0,3082262,3082262
H006571-H5PL6Q,-407762,-458100,-458100
H006572-F6NSL8,8060,8060,8060
H006573-1HFFBX,97132,383943,383943
H006574-YY5VFX,2236956,3821426,3821426
H006575-JMYJDQ,-409674,-341269,-341269
H006576-A3O2IU,-6593,-834382,-834382
H006577-Q1QIDN,-14189,-37771,-37771
H006578-2LLQEC,1656056,1427443,1427443
H006579-JE0Z60,0,0,0
H006580-Y5KO3V,0,0,0
H006581-N88YBI,910037,1000406,1000406
H006582-5OFL0Y,0,197908,197908
H006583-F5P5WL,0,0,0
H006584-ZN2OC7,7763895,5545236,5545236
H006585-0S54PL,1425829,1846810,1846810
H006586-0AYK6Z,2042984,261122,261122
H006587-7Q02HF,2684293,2051068,2051068
H006588-ZAW1I1,0,0,0
H006589-8VBLON,3206307,1623297,1623297
H006590-YGFD73,140236,591030,591030
H006591-09T5QE,5903451,5525580,5525580
H006592-ATUH2A,5485570,4904250,4904250
H006593-1SZ1GN,11397097,11589248,11589248
H006594-V3WK9Z,-243581,-804798,-804798
H006595-QCW4LX,383398,117211,117211
H006596-ONS3V5,2751654,1120106,1120106
H006597-ABWY39,496751,123156,123156
H006598-1WK29P,0,0,0
H006599-3RRUB2,1061763,760614,760614
H006600-XNJNXE,646824,646824,646824
H006601-XAB60P,0,0,0
H006602-12YQR4,3823,3823,3823
H006603-D2QLKS,2088523,2070463,2070463
H006604-RRVJWK,8014,8014,8014
H006605-DHY6D2,-812160,-2846914,-2846914
H006606-21K9AX,3500261,2330149,2330149
H006607-24YHY7,-258952,-827936,-827936
H006608-EHJC9O,9612186,10323946,10323946
H006609-1WX74W,4968564,5555043,5555043
H006610-1LB79W,-166249,-623684,-623684
H006611-97KZ1G,37392,37392,37392
H006612-JXTT1K,8019,8019,8019
H006613-OM93HF,3493985,2937595,2937595
H006614-KICJ6K,-100051,-399336,-399336
H006615-FY267M,-107858,-123853,-123853
H006616-T9EVDU,0,0,0
H006617-VM79PM,533704,221418,221418
H006618-6OH6M3,2396598,2878990,2878990
H006619-Q4TFIY,-973586,-4001314,-4001314
H006620-GRVC5E,1802930,1229692,1229692
H006621-DPOYVH,725106,249617,249617
H006622-XRPE6J,-93798,-208576,-208576
H006623-7X7NQG,2998035,2697884,2697884
H006624-XM6QE4,0,0,0
H006625-VIOMO8,3773284,5086368,5086368
H006626-3MEWNG,-67344,-191228,-191228
H006627-04K2I9,12251,12251,12251
H006628-36TJ1N,622339,-13649,-13649
H006629-2R2QHX,-751306,-2707968,-2707968
H006630-IAWHNO,1469068,1437461,1437461
H006631-RDRYEL,0,0,0
H006632-RCSXRE,2701437,2815371,2815371
H006633-3YSDLF,0,0,0
H006634-T8VN4P,-202995,-952617,-952617
H006635-RJAI8C,7101294,7155868,7155868
H006636-D5P6X6,5131575,8445992,8445992
H006637-U5GTXL,0,0,0
H006638-TW376N,0,580683,580683
H006639-0S9UPK,1390952,2342579,2342579
H006640-JYSKBJ,4218152,4142084,4142084
H006641-VID2G5,79635,79635,79635
H006642-XULLKD,399849,1026893,1026893
H006643-ODB5VW,423139,423139,423139
H006644-G9NGZK,479898,279877,279877
H006645-CI6TK5,1269637,222243,222243
H006646-F0UHIR,1747298,1588372,1588372
H006647-9ZWWZD,293706,293706,293706
H006648-QO5SU5,-111866,112516,112516
H006649-0LPQ42,1197789,1336052,1336052
H006650-M36IT3,-616977,-2119343,-2119343
H006651-6R7UET,1087089,1087089,1087089
H006652-RC0D7B,-50164,958816,958816
H006653-4YGQB2,2138022,1152469,1152469
H006654-PTOS9Y,2331980,2331980,2331980
H006655-8H2D0D,2512454,2322364,2322364
H006656-6Q72MR,16729075,17025875,17025875
H006657-UVL05L,0,0,0
H006658-SV6WWP,10730,10730,10730
H006659-J1OTLM,-175567,-125845,-125845
H006660-TSCEDL,0,0,0
H006661-QRPWD7,0,0,0
H006662-K1572C,14017925,16361140,16361140
H006663-8OI2PR,39493,39493,39493
H006664-7WO1UH,-468649,-2145800,-2145800
H006665-2ACDGU,6700058,6568105,6568105
H006666-MYPK9L,5421318,4745467,4745467
H006667-IV5MPR,3415950,2984436,2984436
H006668-8IKBNC,5685930,9036738,9036738
H006669-7VNX17,1740990,1832533,1832533
H006670-SA7XM0,-463156,-531826,-531826
H006671-PJ22ZO,2456293,2592262,2592262
H006672-HFFRYO,2961430,3091352,3091352
H006673-WLD4AT,-192075,-200359,-200359
H006674-FZ9LH1,8071060,7017273,7017273
