taxpayer_id,out_v1,out_v2,out_v3
H005815-3DNRAH,464900,464900,464900
H005816-NLWHE8,-19493,-19493,-19493
H005817-L6YYG7,786572,786572,786572
H005818-LTY9F0,32004,32004,32004
H005819-QWLDHN,0,0,0
H005820-VRV1OH,-294734,-294734,-294734
H005821-AFI9GL,9806788,9806788,9806788
H005822-MJL6SL,577,577,577
H005823-0UZS48,14379,14379,14379
H005824-TARY5C,0,0,0
H005825-X18EX4,-774523,-774523,-774523
H005826-LLBQFY,0,0,0
H005827-C1TGEL,941423,941423,941423
H005828-UBMPJV,0,0,0
H005829-DU2D1U,780856,780856,780856
H005830-1522SA,3166,3166,3166
H005831-8YAWZG,5488106,5488106,5488106
H005832-S3PCKJ,0,0,0
H005833-Q9ED1W,10504900,10504900,10504900
H005834-WPRZE3,461417,461417,461417
H005835-VKX1NP,1961593,1961593,1961593
H005836-ZQIIHI,3446786,3446786,3446786
H005837-X0OIEV,-256397,-256397,-256397
H005838-BGJ1DP,-135132,-135132,-135132
H005839-C1BZMZ,4003887,4003887,4003887
H005840-8XULOV,-506248,-506248,-506248
H005841-6T1YF7,1900782,1900782,1900782
H005842-I1WCSN,2515040,2515040,2515040
H005843-9MFAJ8,-1115553,-1115553,-1115553
H005844-LDHHR0,-877549,-877549,-877549
H005845-EN4CXC,-311853,-311853,-311853
H005846-GFCEEC,300734,300734,300734
H005847-EI943B,395384,395384,395384
H005848-GLFISJ,2365596,2365596,2365596
H005849-K531UN,3979447,3979447,3979447
H005850-KV4F0O,31727,31727,31727
H005851-EJENDB,601775,601775,601775
H005852-1AO0WU,3483,3483,3483
H005853-3PSDYH,0,0,0
H005854-VUTXW4,15,15,15
H005855-07VUS6,0,0,0
H005856-3KG4L9,6000868,6000868,6613854
H005857-UX6JWE,32922,32922,32922
H005858-S7MYHK,-988478,-989584,-989584
H005859-4QN7TR,-298409,-298409,-298409
H005860-HYWSPE,-305784,-305784,-300424
H005861-YDHZCD,-73586,-73586,-73586
H005862-HMJTJL,5511370,5511370,5511370
H005863-28L7MP,-134147,-134147,-134147
H005864-IJOOGS,8727419,8727419,8727419
H005865-9GQ83T,1017097,1017097,1017097
H005866-22W1BN,766521,766521,766521
H005867-3J4MAT,170033,170033,170033
H005868-PHF3HG,5386098,5386098,5386098
H005869-TEWW40,1997595,1997595,1997595
H005870-BCTBVI,-385742,-385742,-385742
H005871-GHGPWO,0,0,0
H005872-QBMKKK,6555988,6555988,6555988
H005873-HCSGTV,8005,8005,8005
H005874-RSKVGN,3291882,3291882,3291882
H005875-PBJVXR,1122979,1122979,1122979
H005876-R98SE6,-178689,-178689,-178689
H005877-8XWTUS,-267740,-267740,-267740
H005878-5HEPB8,0,0,0
H005879-ZLFL8U,177125,177125,177125
H005880-YPLIZO,746505,746505,746505
H005881-XAA91J,2635323,2635323,2635323
H005882-SH83TY,4623338,4623338,4623338
H005883-2TB2UT,0,0,0
H005884-PD8JOD,2620467,2620467,2620467
H005885-SWVJGK,151865,151865,151865
H005886-JDZOMR,247402,247402,247402
H005887-JTLKF5,22580,22580,22580
H005888-SL5N6L,273835,273835,273835
H005889-MMIII1,-333258,-333258,-333258
H005890-937QDH,109052,109052,109052
H005891-PMB57I,98053,98053,98053
H005892-FW9ZKZ,0,0,0
H005893-KAMFCW,2461951,2461951,2461951
H005894-7GQVSP,2090768,2090768,2090768
H005895-IZ9OQ2,1329591,1329591,1329591
H005896-OX64UU,8074,8074,8074
H005897-6QUVTL,0,0,0
H005898-QJQG96,4328329,4328329,4328329
H005899-U6CYQM,0,0,0
H005900-4YTXBW,924754,924754,924754
H005901-K3W15H,21641,21641,21641
H005902-KKSYBM,1620374,1620374,1620374
H005903-92LV8F,632656,632656,632656
H005904-Q23B3B,5604074,5604074,5604074
H005905-FGTK3P,-1658460,-1658460,-1658460
H005906-W0WSZJ,0,0,0
H005907-9US6Z1,-314597,-314597,-314597
H005908-BMIO7R,-416303,-416303,-416303
H005909-NG2FH2,44190,44190,44190
H005910-0VWBLW,-144461,-144461,-144461
H005911-S48AO3,-132356,-132356,-130608
H005912-JEL7Y0,5522327,5522327,5522327
H005913-HOKZ4I,-845847,-845847,-845847
H005914-E4LTQ7,3588769,3588769,3588769
H005915-RH1347,-1195578,-1195578,-1195578
H005916-MX43UB,1285135,1285135,1285135
H005917-0U0EQZ,0,0,0
H005918-32RI0U,2911841,2911841,2911841
H005919-02MTLK,3355049,3355049,3371633
H005920-RR0I1F,442558,442558,442558
H005921-XL4FCB,748261,748261,748261
H005922-7BKEJW,4572921,4572921,4572921
H005923-J43CK1,0,0,0
H005924-C3HWSW,0,0,0
H005925-T1TTRH,10683,10683,10683
H005926-KSVP4X,0,0,0
H005927-7EY3IX,3019391,3019391,3019391
H005928-C0Y9NA,43535,43535,43535
H005929-R3U580,1366909,1366909,1366909
H005930-2DBLVH,-185412,-185412,-185412
H005931-4VHP26,0,0,0
H005932-5RXD77,-173950,-173950,-173950
H005933-XLX282,2011451,2011451,2011451
H005934-E89J0H,0,0,0
H005935-SLVV7D,-425926,-425926,-425926
H005936-GP6SQO,1277192,1277192,1277192
H005937-U54TVQ,0,0,0
H005938-YT1D7D,-164709,-164709,-164709
H005939-NFLOHF,99526,99526,99526
H005940-AL0XWQ,3190886,3190886,3190886
H005941-JH5KVC,7418,7418,7418
H005942-0RW1IQ,1893603,1893603,1893603
H005943-E1MC2G,387134,387134,387134
H005944-6WF5RP,2082374,2082374,2082374
H005945-ZO3BJY,0,0,0
H005946-4VH38N,3529707,3529707,3529707
H005947-Z9JEVU,4352386,4352386,4352386
H005948-ZGCHN2,1682382,1682382,1682382
H005949-YUAKU0,150603,150603,150603
H005950-1GSOZ9,12019,12019,12019
H005951-T49IIN,4195979,4195979,4195979
H005952-X59LHI,-41952,-41952,-41952
H005953-K3L365,3887,3887,3887
H005954-NCCFJ7,8386,8386,8386
H005955-21AVCB,653212,653212,653212
H005956-U3XB78,-243349,-243349,-243349
H005957-Q9MDI7,12387670,12387670,12387670
H005958-9GV7F3,1761747,1761747,1761747
H005959-CZ3168,5710400,5710400,5710400
H005960-NG2GPD,-52377,-52377,-52377
H005961-XTYD8B,11165,11165,11165
H005962-UR1K0I,-65692,-65692,-65692
H005963-EINW6H,4015,4015,4015
H005964-G7DR4A,0,0,0
H005965-YT3TST,-1334706,-1334706,-1334706
H005966-0D4VZ9,543499,543499,543499
H005967-QY5EWP,25755,25755,25755
H005968-HQLU3O,0,0,0
H005969-CFW3M9,-196965,-196965,-196965
H005970-YJQ05E,-569104,-569104,-569104
H005971-YYPRHK,2843847,2843847,2843847
H005972-GFJOMT,17429,17429,17429
H005973-9THZHH,4694137,4694137,4694137
H005974-GZRQ5N,0,0,0
H005975-7KU5JM,609693,609693,609693
H005976-JZ8P8Y,0,0,0
H005977-Q2N8B0,2709952,2709952,2548566
H005978-XZBEF9,-2331,-2331,-2331
H005979-XQJZBJ,7988,7988,7988
H005980-1QDDV6,2339665,2339665,2339665
H005981-8YRNPL,3808619,3808619,3808619
H005982-V3PU7E,3464694,3464694,3464694
H005983-SG1ZUX,4005,4005,4005
H005984-2SW7CS,0,0,0
H005985-6ZOMQ7,-354298,-354298,-354298
H005986-D9BK6G,6387642,6387642,6387642
H005987-AZ80Z2,1540779,1540779,1540779
H005988-7J5IPN,5722192,5722192,5722192
H005989-PN4QMF,3713077,3713077,3713077
H005990-CY2Q7A,2071945,2071945,2244309
H005991-ZTRJXU,3708500,3708500,3708500
H005992-5WRHZ1,4000169,4000169,4000169
H005993-YJHPL3,7217,7217,7217
H005994-ITFT6D,7393493,7393493,7393493
H005995-IQIOSA,0,0,0
H005996-0C2R4G,541379,541379,541379
H005997-J361SX,-143696,-143696,-143696
H005998-EEZDFA,1197171,1197171,1197171
H005999-PSWEN9,0,0,0
H006000-Q4A0DW,-315027,-315027,-315027
H006001-OBW8BU,234475,234475,234475
H006002-48FE6G,-467193,-467193,-467193
H006003-UOO8XF,464314,464314,464314
H006004-8N5ULI,11682,11682,11682
H006005-UCFVOZ,6706228,6706228,6706228
H006006-P2USTB,6305379,6305379,6305379
H006007-0CZSIZ,2025542,2025542,2025542
H006008-CVO0RP,624374,624374,624374
H006009-3Q74OF,3211,3211,3211
H006010-YEODWU,6631909,6631909,6631909
H006011-B9NGEW,0,0,0
H006012-ZE5J12,2474641,2474641,2474641
H006013-8JHMMA,-191319,-191319,-191319
H006014-76JCKI,12010,12010,12010
H006015-27NT6C,9610,9610,9610
H006016-QOHH1A,933852,933852,933852
H006017-1Z7CKZ,13695289,13695289,13695289
H006018-OCS6SR,2689942,2689942,2689942
H006019-IANTHM,540353,540353,540353
H006020-1U0K28,3869274,3869274,3869274
H006021-2W6YG3,4510143,4510143,4510143
H006022-S0OHIH,533889,533889,533889
H006023-4K3R5U,1411424,1411424,1411424
H006024-951I0L,1909076,2596936,1909076
H006025-6TZ6R4,2659945,2659945,2659945
H006026-YJCRE1,1104332,1104332,1104332
H006027-OXHIDR,4579901,4579901,4579901
H006028-D4BS12,597894,597894,597894
H006029-7S3EJH,120236,120236,120236
H006030-UX9HQU,0,0,0
H006031-RK36VX,5754245,5754245,5754245
H006032-YLZI6K,3541187,3541187,3541187
H006033-J740S6,-111725,-111725,-111725
H006034-CWHP9W,0,0,0
H006035-CTWYU9,3883,3883,3883
H006036-554BFM,-545637,-545637,-545637
H006037-0HT41P,-548980,-548980,-548980
H006038-12TK1F,0,0,0
H006039-1LC16T,756,756,756
H006040-N4M8A1,8643547,8643547,8643547
H006041-L948NK,3051789,3051789,3051789
H006042-FOY4EL,0,0,0
H006043-IRQCFW,0,0,0
H006044-HVYC68,3504650,3504650,3504650
H006045-JM0W8S,911005,911005,911005
H006046-3X8OID,7218010,7218010,7218010
H006047-9XRMFV,213353,213353,213353
H006048-IPPMLO,3156817,3156817,3156817
H006049-CBBGV9,398305,398305,398305
H006050-J83VUZ,4018,4018,4018
H006051-T37F8J,0,0,0
H006052-9UXJZV,1332930,1332930,1332930
H006053-2JDH01,2459255,2459255,2459255
H006054-5QS1JO,2372938,2372938,2372938
H006055-7UOX8L,8008,8008,8008
H006056-K0L0XP,6344161,6344161,6344161
H006057-EN651A,1456428,1456428,1456428
H006058-TGCAUO,-135096,-135096,-135096
H006059-ZZZYTB,2265731,2265731,2265731
H006060-PLAXPF,5215198,5215198,5086279
H006061-8Y6U2W,-267542,-267542,-267542
H006062-MFV0IU,392648,392648,392648
H006063-66HKVE,-1188954,-1188954,-1188954
H006064-XJZKTE,7413973,7413973,7413973
H006065-HGHGI1,1912471,1912471,1912471
H006066-E1UDWS,-1334105,-1334105,-1334105
H006067-BZ1V89,-1010911,-1010911,-1010911
H006068-K9IPYH,0,0,0
H006069-NEDV4B,10973,10973,10973
H006070-04U81M,-25635,-25635,-25635
H006071-HN3N4Z,-39218,-39218,-39218
H006072-P2SZZ3,7157,7157,7157
H006073-74PV5T,-826913,-826913,-826913
H006074-E3X8IE,0,0,0
H006075-E08GJR,0,0,0
H006076-Z0BBYY,-257236,-257236,-257236
H006077-BNKNB8,82344,82344,82344
H006078-YD9Q1G,10236659,10236659,10236659
H006079-9G4837,5469350,5469350,5469350
H006080-77NFJK,130471,130471,130471
H006081-9GBSYB,25777,25777,25777
H006082-ZP9Y5X,-339248,-339248,-339248
H006083-YOK005,31,31,31
H006084-OVP4G6,1305652,1305652,1305652
H006085-CZ7QO0,122797,122797,122797
H006086-GGD95M,5814767,5814767,5814767
H006087-DHIL4D,0,0,0
H006088-FZNCMW,2737830,2737830,2737830
H006089-MO4VWV,3495421,3495421,3348369
H006090-U2D7VH,1047073,1047073,1047073
H006091-46KUVD,3387465,3387465,3387465
H006092-47JL84,0,0,0
H006093-K2238H,-182495,-182495,-182495
H006094-XUVCQ7,-664185,-664185,-664185
H006095-PSM1ZF,0,0,0
H006096-L4K107,3242228,3242228,3242228
H006097-I7PLLH,0,0,0
H006098-LF202L,-198246,-198246,-198246
H006099-JTJ1RN,245973,245973,245973
H006100-3FADUI,-702015,-702015,-702015
H006101-IWAU9L,0,0,0
H006102-AQIS2Z,790233,790233,577515
H006103-57S1QI,2782571,2782571,2782571
H006104-E30RCD,4001,4001,4001
H006105-FIWVXZ,-69362,-69362,-69362
H006106-156A0E,5020,5020,5020
H006107-JOU262,4007,4007,4007
H006108-Z3JV18,0,0,0
H006109-G2Y0Q4,4003,4003,4003
H006110-0XIPTR,1257249,1257249,1257249
H006111-9QUS6W,9873948,9873948,9873948
H006112-BNZN4B,-1028503,-1028503,-1028503
H006113-POJW62,19216,19216,19216
H006114-TC5FLU,4077294,4077294,4077294
H006115-1CTGFH,7994,7994,7994
H006116-9JN5NQ,3667543,3667543,3667543
H006117-YUBY8A,6000351,6000351,6000351
H006118-QZHMS2,0,0,0
H006119-JNKCD8,2441640,2441640,2441640
H006120-RZYQH9,0,0,0
H006121-GFCGDO,17078,17078,17078
H006122-6OHSUK,3356184,3356184,3356184
H006123-O5EK64,608806,608806,608806
H006124-MJ4SCL,-1599977,-1599977,-1599977
H006125-OYAIK9,3078757,3078757,3078757
H006126-6Q224O,4564459,4564459,4564459
H006127-QNDJXU,6360,6360,6360
H006128-EEJFGM,-81461,-81461,-81461
H006129-FO8N9G,0,0,0
H006130-RE4DN7,7991,7991,7991
H006131-B2EM1L,0,0,0
H006132-EK2S16,4833722,4833722,4833722
H006133-1J5V9O,0,0,0
H006134-GP34P5,-1859205,-1859205,-1859205
H006135-J9PN9W,2245604,2245604,2245604
H006136-N8X4PA,473596,473596,473596
H006137-OK54DC,9128,9128,9128
H006138-QL5L7K,-337450,-337450,-337450
H006139-YPOZ50,13224474,13224474,13224474
H006140-EH08AH,930432,980390,935478
H006141-WKRT1M,9946065,9946065,9946065
H006142-OBQA0P,4313589,4313589,4313589
H006143-QWJM11,-921321,-921321,-921321
H006144-MBJOSV,59597,59597,59597
H006145-A278TE,1908,1908,1908
H006146-N621ED,12391,12391,12391
H006147-DRKUPJ,-487655,-487655,-487655
H006148-7STSOX,-37261,-37261,-37261
H006149-6K057O,-144497,-144497,-144497
H006150-O3462K,6848189,6848189,6848189
H006151-R2I2PV,3198028,3198028,3198028
H006152-66L7Q4,6690707,6690707,6690707
H006153-0B2J5H,0,0,0
H006154-2BA7BZ,-178046,-178046,-178046
H006155-5M90TR,7026260,7026260,7026260
H006156-B0T5Y0,11844783,11844783,11844783
H006157-CP71U8,-142217,-142217,-142217
H006158-3V6LQW,3510174,3510174,3510174
H006159-51A9AZ,-633361,-633361,-633361
H006160-LMQH4P,12004,12004,12004
H006161-4VM496,415571,415571,415571
H006162-MNEZ24,15032,15032,15032
H006163-ATMB4I,-374989,-374989,-374989
H006164-HWP55Q,2406232,2406232,2406232
H006165-NECSMP,9746,9746,9746
H006166-ANAMEM,16470388,16470388,16470388
H006167-8Z2BZ9,5969960,5969960,5969960
H006168-BSCAAL,1401174,1401174,1401174
H006169-RG6F88,1570361,1570361,1570361
H006170-UY2XP8,6124591,6124591,6124591
H006171-Z051IA,4779247,4779247,4779247
H006172-JUN7LZ,0,0,0
H006173-8GGEY8,3085,3085,3085
H006174-FD15G9,-657845,-657845,-657845
H006175-GJ84PY,3246492,3246492,3246492
H006176-LEKGNH,1131195,1131195,1131195
H006177-M3YQ9K,3726053,3726053,3726053
H006178-UPPJPM,2051555,2051555,2051555
H006179-LG9W36,428128,428128,428128
H006180-T7L0EK,2430051,2430051,2430051
H006181-WOFN10,-13397,-13397,-13397
H006182-F6Z3NH,726,726,726
H006183-FG15QT,1492231,1492231,1492231
H006184-IFVM4G,22712,22712,22712
H006185-FNYBYR,1317915,1317915,1317915
H006186-891HU5,0,0,0
H006187-AK16AE,6581225,6581225,6581225
H006188-B6KSL9,2022353,2022353,2022353
H006189-S2EAV1,1012169,1012169,1012169
H006190-Z1976D,5407,5407,5407
H006191-3QUBKA,-947445,-947445,-947445
H006192-P7LEWY,9553,9553,9553
H006193-ER58TZ,3523,3523,3523
H006194-QM86AW,4618502,4618502,4618502
H006195-D2CZ2F,411835,411835,411835
H006196-5U1BEI,1076261,1076261,1076261
H006197-T5UQS5,9509,9509,9509
H006198-L4PMVW,74690,74690,74690
H006199-W9CWNJ,3583708,3583708,3583708
H006200-F8LTFP,1011709,1011709,1011709
H006201-5OHJ82,0,0,0
H006202-K7P8WW,-347072,-347072,-347072
H006203-IKX561,-477515,-477515,-477515
H006204-CLBPDL,2028508,2028508,2028508
H006205-PYP617,1004280,1004280,999675
H006206-2YE2WY,2261964,2261964,2261964
H006207-12B3JQ,4679,4679,4679
H006208-21J40Q,3049,3049,3049
H006209-LN7X7G,931801,931801,931801
H006210-0QFOKQ,0,0,0
H006211-HVSJZB,5723,5723,5723
H006212-BEGHR0,-984327,-984327,-984327
H006213-HAHCIM,5461468,5461468,5461468
H006214-LKG1XU,4708944,4708944,4708944
H006215-SWYR3E,6697360,6697360,6697360
H006216-EBDTU9,5550751,5550751,5550751
H006217-OWJ9JZ,4813,4813,4813
H006218-302NQO,-256920,-256920,-256920
H006219-NKR7J9,208780,208780,208780
H006220-RSWCS3,0,0,0
H006221-O7OWI0,-1147872,-1147872,-1147872
H006222-NHZSHI,2655813,2655813,2400746
H006223-DNED3R,0,0,0
H006224-TTL7P4,3658934,3658934,3658934
H006225-9WCWSC,-392133,-392133,-392133
H006226-M7EGAJ,1966291,1966291,1966291
H006227-6JBE2Y,1871889,1871889,1871889
H006228-847A4D,10252,10252,10252
H006229-720O9R,0,0,0
H006230-P197IS,5945911,5945911,5945911
H006231-XQ3JEW,-446749,-446749,-371761
H006232-AWASIX,0,0,0
H006233-6TU4TK,2867415,2867415,2867415
H006234-G3Y92I,1168578,1168578,1168578
H006235-K7OL93,0,0,0
H006236-8M5PMM,-47413,-47413,-47413
H006237-TP6209,-566450,-566450,-566450
H006238-KBCR1R,925502,925502,1222615
H006239-EUW2DF,378354,378354,378354
H006240-M10Q5E,6842403,6842403,6842403
H006241-SVDM7Z,0,0,0
H006242-4D12G0,253706,253706,253706
H006243-HHBFFI,2160068,2160068,2160068
H006244-JUPK05,-1929183,-1929183,-1929183
H006245-2ZJ7PF,35279,35279,35279
H006246-6TL8IJ,12013,12013,12013
H006247-G9E5UH,1965170,1965170,1965170
H006248-RHBH8P,9040193,9040193,9040193
H006249-KL2AL6,-1039249,-1039249,-1039249
H006250-004IXY,-67976,-67976,-67976
H006251-0T3CIN,963504,963504,963504
H006252-H69IX8,1456179,1456179,1456179
H006253-14U2VC,-293130,-293130,-293130
H006254-0CHWM1,750362,750362,750362
H006255-W6TKXV,5075262,5075262,5075262
H006256-HE4ZC5,134280,134280,134280
H006257-G9RCAT,337265,337265,337265
H006258-P3CA3W,4019,4019,4019
H006259-VE7ZT2,-113457,-113457,-113457
H006260-GD8ZFT,-1173669,-1173669,-1173669
H006261-ODBCIF,1054715,1054715,1054715
H006262-3JFRVF,0,0,0
H006263-Q4UC6P,6855104,6855104,6855104
H006264-DGYRY6,2792576,2792576,2792576
H006265-RI4BGD,1077412,1077412,1077412
H006266-BV035J,0,0,0
H006267-25MPE4,398290,398290,398290
H006268-A18LZY,1905062,1905062,1905062
H006269-RE05NU,1752597,1752597,1752597
H006270-6407R2,3935967,3935967,3935967
H006271-SJX9ME,10254387,10254387,10254387
H006272-I9OTIW,-563271,-563271,-563271
H006273-9ZU4KS,-228094,-228094,-228094
H006274-O7RJOI,5603023,5603023,5603023
H006275-A19PT5,0,0,0
H006276-A4C2J8,3993,3993,3993
H006277-GHDFKR,77,77,77
H006278-2N84SA,510733,510733,510733
H006279-ECHRKA,1421196,1421196,1415664
H006280-Y77BDV,974628,974628,974628
H006281-M4H8RD,0,0,0
H006282-VJC2IL,984125,984125,984125
H006283-QJA6TA,2970504,2970504,2970504
H006284-HTDMQH,0,0,0
H006285-UXE8P9,7995,7995,7995
H006286-O0HS2O,-1423655,-1423655,-1423655
H006287-H2G5PZ,713685,713685,713685
H006288-MMZE0F,3824849,3824849,3824849
H006289-HK3QK7,606780,606780,606780
H006290-CQKU7T,2712160,2712160,2712160
H006291-H37ICX,8692773,8692773,8692773
H006292-6K2996,3873427,3873427,3873427
H006293-0NXLE8,0,0,0
H006294-H6BD4H,199593,199593,199593
H006295-IOFR0S,5065,5065,5065
H006296-GQY2RZ,1385783,1385783,1385783
H006297-15NQDL,1151579,1151579,1151579
H006298-F3Z2NK,1099576,1099576,1099576
H006299-8TTUJ5,-1030152,-1030152,-1030152
H006300-8JNZBP,3237562,3237562,3237562
H006301-CWKDZA,334788,334788,334788
H006302-FVCUDT,-337987,-337987,-337987
H006303-W6B5E0,13121,13121,13121
H006304-BDE34M,1102,1102,1102
H006305-WQ6G28,3812395,3812395,3812395
H006306-4PS5YH,0,0,0
H006307-NID8CQ,0,0,0
H006308-0RW3N0,473377,473377,473377
H006309-5YJLTX,976965,976965,976965
H006310-2WV9LF,4135728,4135728,4135728
H006311-ZI7Y60,1759116,1759116,1759116
H006312-FWIC1A,0,0,0
H006313-T16U0N,9262,9262,9262
H006314-I6UIG2,4293155,4293155,4293155
H006315-4RSPEP,-38497,-38497,-38497
H006316-DNILTH,11632594,11626911,11632594
H006317-RJYYEX,819617,819617,819617
H006318-7GOY04,0,0,0
H006319-1BQM60,5910842,5910842,5910842
H006320-GTAK65,950129,950129,950129
H006321-YEKGSW,1246511,1246511,1246511
H006322-NIG7SH,0,0,0
H006323-HYUKVZ,2500255,2500255,2500255
H006324-ZXOYD9,2496964,2496964,2496964
H006325-1Y2XTN,-762788,-762788,-729326
H006326-Z0TO5A,0,0,0
H006327-W4YOAY,-12032,-12032,-12032
H006328-AWPY1K,1442870,1442870,1442870
H006329-6D8EAM,855,855,855
H006330-IQ7U7S,-58552,-58552,-58552
H006331-9AYRBJ,1229950,1229950,1229950
H006332-0GYWEO,5325098,5325098,5325098
H006333-MSVYYB,2233817,2233817,2233817
H006334-9F1O1P,3989,3989,3989
H006335-XKI6IN,6850442,6850442,6850442
H006336-5IOIHW,0,0,0
H006337-TK9AP6,-53795,-53795,-53795
H006338-4FDVH1,759421,759421,759421
H006339-NKH04O,3366651,3366651,3366651
H006340-FD40V1,8391649,8391649,8391649
H006341-47TVA9,9298191,9298191,9298191
H006342-NZJX34,-65839,-65839,-65839
H006343-MNOIQ6,413247,413247,413247
H006344-RBA7V5,3725683,3725683,3725683
H006345-D39KF4,-99019,-99019,-99019
H006346-L3X9Q6,781157,781157,781157
H006347-HXFUY6,0,0,0
H006348-VB41SZ,0,0,0
H006349-QBPOW8,99827,99827,99827
H006350-K9CP61,5135828,5135828,5135828
H006351-AFY7OV,-250876,-250876,-250876
H006352-Q6K4WW,494729,494729,494729
H006353-E68NVN,89387,89387,89387
H006354-MGB9B0,4000,4000,4000
H006355-RAD4B5,4196827,4196827,4196827
H006356-UNM8BW,-1384019,-1384019,-1384019
H006357-EJF90Y,1175510,1175510,1175510
H006358-LNAOMP,0,0,0
H006359-2RREU0,5872212,5872212,5872212
H006360-ZOHQ7R,1974,1974,1974
H006361-FAKP05,7254,7254,7254
H006362-MNMT3U,261847,261847,261847
H006363-RKP5JF,-340308,-340170,-340170
H006364-LOBJ3B,3775630,3775630,3775630
H006365-LPOT5O,6232770,6232770,6232770
H006366-78DO6R,873642,873642,873642
H006367-8ICF62,38843,38843,38843
H006368-DHE8PH,810319,810319,810319
H006369-061YX0,-1161347,-1161347,-1161347
H006370-GXH1A1,33599,33599,33599
H006371-152HT0,2386978,2386978,2386978
H006372-KVYG2W,817590,817590,817590
H006373-WU72L7,682348,682348,682348
H006374-HP347M,0,0,0
H006375-BV7426,572845,572845,572845
H006376-KT2JB6,11516484,11516484,11516484
H006377-B03UZ7,793232,793232,793232
H006378-IKS6J5,-215336,-215336,-215336
H006379-4HILCA,0,0,0
H006380-9T7CZD,3182832,3182832,3182832
H006381-OH0JH3,-1830784,-1830784,-1830784
H006382-OLWEV4,3482,3482,3482
H006383-FN88E6,718890,718890,718890
H006384-3EB7M5,3999,3999,3999
H006385-1O7AOV,2856902,2856902,2856902
H006386-WZAGNG,2429301,2429301,2429301
H006387-6NW65K,3744865,3744865,3744865
H006388-10UW7H,99619,99619,99619
H006389-UA9RVW,4576290,4576290,4576290
H006390-EX7YJG,1784368,1784368,1784368
H006391-OS7U2F,0,0,0
H006392-CT4EGE,-32218,-32218,-32218
H006393-BMFF1B,6163353,6163353,6700202
H006394-4XDVJL,90,90,90
H006395-JWXC47,2075131,2075131,2075131
H006396-WF21X4,-63988,-63988,-63988
H006397-BHO23D,967227,967227,967227
H006398-M0Z4I9,6098132,6098132,6098132
H006399-6PZEY0,5012943,5012943,5012943
H006400-U7K1JM,27879,27879,27879
H006401-J8N7Q9,498226,498226,498226
H006402-3HGAQJ,5367066,5367066,5367066
H006403-1ANZ0K,4719303,4719303,4719303
H006404-TJUSZU,10900320,10900320,10900320
H006405-P019GV,4567,4567,4567
H006406-DE95KQ,59597,59597,59597
H006407-BOA35D,1191861,1191861,1191861
H006408-FB41YB,878066,878066,878066
H006409-UZWYCF,19399,19399,19399
H006410-G705QV,10997,10997,10997
H006411-4Q0R4B,757241,757241,757241
H006412-PR4BD9,-3420795,-3420795,-3420795
H006413-I6D6EO,287295,287295,287295
H006414-I4023E,3999,3999,3999
H006415-UVCMKC,-1862340,-1862340,-1862340
H006416-4Q3P4I,-78416,-78416,-78416
H006417-EYJ8EL,2806432,2806432,2806432
H006418-NCEDH1,-629851,-629851,-629851
H006419-LJE5ZL,9341139,9341139,9341139
H006420-K1MFUR,-104714,-104714,-104714
H006421-TL5C5U,-499823,-499823,-499823
H006422-IYRRIM,-201983,-201983,-201983
H006423-3E5DXJ,-4871,-4871,-4871
H006424-XQHQP3,2273576,2273576,2273576
H006425-A1ZA4Y,851424,851424,851424
H006426-LEADSP,80960,80960,80960
H006427-DLRSVI,-771957,-771957,-771957
H006428-ZSUQDA,-92318,-92318,-92318
H006429-IHO22N,11990,11990,11990
H006430-EN5QY3,-803149,-803149,-803149
H006431-FOKM09,4406838,4406838,4406838
H006432-3CZOW3,0,0,0
H006433-IU08BN,1407050,1407050,1407050
H006434-7GI8S2,7238,7238,7238
H006435-NMUYBI,2348520,2348520,2348520
H006436-R2X4YB,2988,2988,2988
H006437-KO0YYW,4456389,4456389,4456389
H006438-F134A3,6468571,6468571,6468571
H006439-ZTVTI5,0,0,0
H006440-ZVXXIY,0,0,0
H006441-1NSEN4,-525241,-525241,-525241
H006442-RN6ZGJ,2384,2384,2384
H006443-29IJ9W,0,0,0
H006444-ZO9EZE,3172044,3172044,3172044
H006445-X9L7FK,15550,15550,15550
